,Unnamed: 0,text,label,lang
214,381,Bukan lagi milik jakarta lagi ahok tapi milik kita untuk membangun jakarta lebih baik,0,id
215,551,@umnia77 @ruhutsitompul @sahal_as anjing2 ahok.kaum babi lo bnyk bacot.mnding duel sma gw.,1,id
216,526,Keluarga kita gak ada yg maling coyy gak perlu trauma kaleeeee emang kluarga ente?,1,id
217,18,"""Gubernur non-aktif DKI Jakarta, Basuki Tjahaja Purnama atau Ahok, berencana merombak struktur jabatan pegawai... https:\/\/t.co\/cdKEZxF9xO""",0,id
218,662,SI KUTIL BABI TELAH MELECEHKAN PRIBUMI DAN UMAT ISLAM #IklanAhokJahat,1,id
219,253,RT @alayyubichoir: Sosok Anies Sandi harus diakui sgt mengayomi. Sangat kompeten utk membangun kerukukan & kebhinekaan di Jakarta,0,id
220,359,saya bukan penduduk jakarta. tapi saya kagum pada sosok ahok dan jarot.allah memang punya rencana lain.selamat pada beliau,0,id
221,445,"""yg jelas, kerja keras, pasti, dan jujur tetap pak ahok.""",0,id
222,698,Woy @aagym lu udah nonton yang ini? Fitnah? Pale lu peyang gym. https://t.co/U3QhuJpwg,1,id
223,707,Gimana dgn Sumber waras.. Trans Jakarta ko jokowi diem ajah.... Harusnya si kutil babi ahok di ganyang,1,id
224,304,"""Puluhan Personel Brimob Nunukan Diberangkatkan, Amankan Pilkada di Dua Provinsi""",0,id
225,436,Yakin bahwa ini bukan jalan yang terbaik untuk anda dari hanya sekedar Gubernur dan Wakil gubernur DKI..,0,id
226,569,"""ahok tidak layak seperti manusia, dia lebih tepat seperti babi yg tidak punya akal pikiran dan jiwa manusiawi""",1,id
227,161,RT @kompascom: Kasus Kicauan Ahmad Dhani Dilimpahkan ke Polres Metro Jakarta Selatan. https://t.co/uJ0m7JernN,0,id
228,653,"""iya,kelasnya penista agama,bs nya cm ngebacot doang yg arogan sk blg taik"""" nenek lu,oh ya sumber waras n nama d kasus E ktp apkabar?skakmat""",1,id
229,416,Ahok Banyak Belajar di Pilkada DKI,0,id
230,552,Ahok memang verbalnya keras. Pelampiasan dan pelarian karena kelelakiannya lunak.,1,id
231,20,"""Ibu2 aja, kalo beli telor pake milih2 sblm ditimbang. Pdh telor kan mirip2. Ibu2 itu tahu, telor ada yg busuk""",0,id
232,660,"""HOOKK, masuk gorong"""" aja loe #IklanAhokJahat""",1,id
233,32,Ahok: mari berlomba program #DebatFinalPilkadaJKT,0,id
234,377,Semoga @persijajkt lebih maju dengan adanya gubernur era baru.,0,id
235,490,"""Mereka Siang MALAM Maki2 Ulama Kita, Nongkrongi Medsos Ulama2\nBela PENISTA Agama yg SOMBONGNYA Minta AMPUN.""",1,id
236,49,Ayo berlomba program jangan fitnah2 #DebatFinalPilkadaJKT,0,id
237,712,Mudah2an gw ketemu sama SI BABI IWAN BOPENG DI TPS nya anjing Ahok,1,id
238,426,"""Sebagai warga negara yang baik, lo wajib ikut mensukseskan Pilkada Jakarta 2017. Temukan performa berbeda Debat Pilkada pukul 7""",0,id
239,561,Perilaku Si BABI @jokoanwar ini memang benci dgn hal berbau Islam. Cocok dgn Ahok. @SiBonekaKayu,1,id
240,178,Ada yg tahu ga backsound penutup mata najwa ini siapa musisinya dan apa judulnya? #MataNajwaDebatJakarta,0,id
241,342,Tuhan punya rencana yg indah buat Pak Ahok dan Pak Djarot,0,id
242,558,@PonkEcha @Fahrihamzah Si Terdakwa Penista Agama Alias Si Ahok Babi Jamban tuh yang Morfotin Uang Rakyat Jakarta,1,id
243,592,"""Keputusan ERKA hari ini harus kita HORMATI, begitupun sebaliknya KAMI tidak akan memilih partai pendukung PENISTA AGAMA.""",1,id
244,141,"""Jikapun aparatur bisa dibeli, kyai dan santri oplosan dibeli. Masih ada yng ASLI, siap MELAWAN KETIDAKADILAN https://t.co/riloAH9gAd""",0,id
245,110,#DebatFinalPilkadaJKT *pemimpin harus dapat ciptakan suasana damai tentram dan bukan adu domba atau hasutan,0,id
246,584,@AHMADDHANIPRAST ahmad dhani yang terhormat paling babi paling anjing aing kontol paling lonte tungu saat nya karier mu akan habis!!!!,1,id
247,687,Ya itu namanya cawgub goblok gak ngerti peraturan debat....kelihatan bego dan liciknya itu sandiaga uno.,1,id
248,538,"""Ketika ngomong, Sylvi keliatan oke. Tapi begitu didebat Ahok, Sylvi langsung kekuatan goblok.""",1,id
249,144,"""Membangun bangsa dan negara ini engga cukup dengan metoda pencitraan saja ,tanpa teruji lewat rekam jejak dan integritas tokohnya""",0,id
250,104,RT @WisnuDewobroto: Ga seru nih. selalu mengungkit masa lalu :). kekerasan Verbal semua pernah lakukan manusia biasa. #DebatFinalPilkadaJKT,0,id
251,676,AHOK KAFIR DAN BUDAK2NYA ATAU ANJING2 NYA HANYA SEBAGAI SAMPAH AGAMA ISLAM DAN SAMPAH MASYARAKAT,1,id
252,652,"""#SidangAhok smg sipenista agama n ateknya matinya tdk wjar n jasadnya tdk dtrma tnh n dia tdk prnh mrs kn sorga,aamiin semoga tuhan setuju""",1,id
253,338,RT @PartaiSocmed: Kejahatan perbankan yg di spin oleh tim AHY untuk kepentingan pilkada,0,id
254,689,Gubraaaaak!!!! Malu liatnya... Untung semalem debat ga kaya MATA NAJWA.. Coba kalo formatnya sama pasti Ringsek dah pasangan ASU...,1,id
255,89,RT @republikaonline: Ahok Janji Berani Tutup Tempat Hiburan Malam yang Jual Narkoba,0,id
256,88,Mas Agus saya akui malam ini....rambut kamu bagus! #DebatFinalPilkadaJKT,0,id
257,283,Jangan pernah lelah mengabdi untuk Indonesia Pak @basuki_btp. #TetapAhok!,0,id
258,607,"""@Anakran63208433 @5ec4a1e80d3c48c @aniesbaswedan pikiran anak bani kampret g beda jauh sma penista agama. Penfitnah, Penipu Dan Garong..""",1,id
259,129,Tontonan yg wajib ditunggu sehabis #DebatFinalPilkadaJKT,0,id
260,285,@LaitsSaja TNI-Polri Bersinergi Jaga Keamanan Jelang Pilkada DKI TNI dan Polri terus bersin https:\/\/t.co\/HP77I9lffG,0,id
261,508,"""Shame on you silvy !! Ga malu fitnah?? Tuh rasain pak ahok panas, skak mat #DebatFinalPilkadaJKT""",1,id
262,155,"""Ahmad Dhani Sentil AHOK, eh Sandiaga Uno cengar cengir.!: https://t.co/vhDAAa3ShI melalui @YouTube""",0,id
263,568,"""@Ananda_harahaP udah lu jgn panik gitu. ahok si kutil babi bakal tumbang kok di putaran kedua. teruskan cuapcuap mu di sosmed, gak ngaruh.""",1,id
264,609,@republikaonline spt ahok dulu .. nasdem disusul dg cs nya .. yg mendukung paslon penista agama dan tukang caci maki tai tai ..,1,id
265,476,Video Ahok Menghina Agama Kristen Agama Konyol #AhokPecahBelahBangsa,1,id
266,700,"""Saya pribumi, Kristen dan mendukung Ahok. Tapi saya paling anti dengan manusia2 bodoh dan goblok seperti Steven Hadisurya Sulistyo.""",1,id
267,430,keluarga sudah ke menggunakan hak pilihnya pagi ini. Jangan lupa bagi warga Jakarta untuk datang ke TPS sebelum jam 1 siang!,0,id
268,669,Yang anti cina & mau ganyang cina tuh siapaaaa..??? kami cuma anti AHOK sang Penista Agama! #kampanyeAhokJahat #IklanAhokJahat #kampanyeSARA,1,id
269,243,RT @anjisudirman: @fahiraidris Yg iklankan kampanye ahox adalah yg sama sebarin spanduk syariah dan brosur black campaign. #IklanAhokJahat,0,id
270,365,"""Negara kita negara BHINEKA TUNGGAL IKA. jadi ga liat pemimpin dengan agama ,ras ,budaya""",0,id
271,544,@tribunnews emang ahok siapa?? Orang penting?? Dia hanya penista agama!!,1,id
272,159,RT @99Ohhani: Woww dukungan Rakyat Palestina ke Ahok yg dituduhSbg penista Agama ?? mrk Mengelu2kan Ahok !!!Ahok is The Best https://t.co/,0,id
273,248,Cerita Djarot ini diharapkan membuat para pendukung tetap berdamai. #debatfinalpilkadadki #temanahok #AniesSandi,0,id
274,613,INI MANUSIA APA ANJING MATI-MATIAN RELA JADI MURTADZ DEMI BABI AHOK KAFIR. https://t.co/2XXN5CFdVM,1,id
275,595,Penista Agama menjadi Santri Kehormatan.Yang kasih ini ke ahok otaknya perlu direparasi.Demi Pulkada nama Santri yg baik kailan jual belikan,1,id
276,368,"""Doa itu sebaiknya yg baik2. Karena Tuhan juga baik. Klo doa jelek jahat, akan berbalik ke diri yg mendoakan loh""",0,id
277,454,@fahmiabuazzam1 biar aja biar tai nya kena bapak lo itu ya. Loh tuh kan gak suka sm ahok jadi biar loh sm bpk loh sm ibu loh kena tai nya.,1,id
278,472,RT @mosangada72: Masih mau memilih Agus-Sylvi???\nAnaknya SBY dan Keluarga Koruptor\n#BlusukanAhok\n#BerjamaahCoblosPecinya\u2026,1,id
279,194,"""Menurut Anda, apakah #SidangAhok Dugaan Penistaan Agama dgn Terdakwa @basuki_btp murni isyu Pilkada DKI Jakarta atau murni demi Islam???""",0,id
280,102,1 atau 2 perempuan berbeda dengan kaum perempuan #DebatFinalPilkadaJK,0,id
281,190,"""#MataNajwaDebatJakarta Paslon 3 serang terus dengan membawa2 hal2 yg biasa menyerang, tp Paslon 2 tenang menjawabnya""",0,id
282,388,miris ya pak ahok...sukses slalu buat my idola pak ahok,0,id
283,323,Terima kasih Pak Ahok-Djarot telah bersama kami beberapa tahun ini,0,id
284,682,masalahnya djarot tidak bisa memikirkan rakyat kecil pribumi bisanya hanya membabu kpd cina2 betul2 songong jongkok.,1,id
285,620,RT @Gemacan70: Hajar bleh hanya untuk bela #Nomor2Koruptor...cuihhhhhh https://t.co/o4nnZBkNYS,1,id
286,302,"""Wlaupun kita tak kenal,saya yakini slama ini kamu tlah bkerja kras tuk sebuah nilai yg diperjuangkan.""",0,id
287,39,Telaaaakkk nomer satuuuu. Nghahahaha #DebatFinalPilkadaJKT,0,id
288,143,"""Keberagaman itu datang dr hati terdalam, bukan dr pencitraan #Tetap3 #JKTBeragam""",0,id
289,299,Partai Nasdem Optimis Menang di Pilkada Serentak 2017 https:\/\/t.co\/EOAzcxai94,0,id
290,240,"""RT @BelaQuran: Kami tdk akan terprovokasi dgn sentimen dan jualan SARA mu itu, karena kami cinta Indonesia #IklanAhokJahat""",0,id
291,28,Mpok @sylviana_murni-nya tolong Mas @AgusYudhoyono,0,id
292,320,"""Selamat atas status barunya pak #Aniessandi, semangat ya pak, semoga semua sesuai dengan janjinya""",0,id
293,619,RT @izzah_pandeka: #Nomor2Koruptor negeri para korup diasuh cino babi https://t.co/wJXalyPxPn,1,id
294,401,"""Bapak ahok sosok yang saya banggakan, terimakasih pak sudah merubah jakarta.""",0,id
295,153,"""@HaqueMarissa ,, ahok di jakarta , daging babi di bali apa hubungan nya ya??""",0,id
296,606,"""@Bisniscom haha memaki untuk melawan mah harus, drpd ditindas pemimpin munafik melindungi penista agama, dll. Agama no 1 (islam), taubat rot""",1,id
297,116,Mohon tenang mohon tenang #DebatFinalPilkadaJKT,0,id
298,64,RT @InaKinoy: baca ini dulu lah biar mendinginkan suasana #DebatFinalPilkadaJKT https:\/\/t.co\/Em9GCKc4qe,0,id
299,600,"""Sini lu, kami enggak mau kampung kami didatangi sama penista agama, https://t.co/1z3MtHs9ck""",1,id
300,680,baswedan pantas jadi gubernur jakarta dan komisioner KPK..... ahok kafir pantasnya jadi germo di alexis....,1,id
301,22,Ini Pesan Ahok di Hari Pers Nasional #KitaPastiPernah https:\/\/t.co\/h0L6mrjM3R,0,id
302,385,Terima Kasih pak sudah mengabdi dijakarta dengan segudang permintaan warga.,0,id
303,60,Some people gabisa bedain kasar sama tegas. #DebatFinalPilkadaJKT,0,id
304,483,"""RT @UstadTengku: Ya Allah Jika Mereka Menempuh Cara2 Curang utk Memenangkan Si Penista Agama, Engkau Kirimkanlah MALAIKAT MAUT Utk menyeles\u2026""",1,id
305,479,Nomor 1 sok tau lagi lansung di skak wkwkwk #DebatFinalPilkadaJKT,1,id
306,188,#MataNajwaDebatJakarta pak uno habis 62M istrinya ga marah ya pak? Saya mo beli sepatu 300rb aja istri saya marah2 pak,0,id
307,114,RT @rezaoktovian: Ahok terlalu keren :'),0,id
308,266,Pembangkit Listrik Tenaga Panas Bumi Terbesar Dunia.. #CitiPeka #SidangAhok #Tebak2anHajiDjarot https://t.co/KtXdXZsh8H,0,id
309,522,RT @bajigurceleng: @jpnncom hahaha jelas2 buat pilkada dasar polisi made in cina pelindung penista agama,1,id
310,631,#MataNajwaDebatJakarta kalau untuk urusan bacot memang anis nya juaranya..memang kita bakal makan bacot di jakarta..haha..paslon yg aneh gede bacot doang.,1,id
311,623,Orang punya saksi anjing dikasus babi.. Tolol https://t.co/ssePg5FCXm,1,id
312,639,itu kan kata ahok kafir..umat islam anti ahok karena ahok itu kafr ditambah ahok itu cina yg suka makan babi & bir,1,id
313,280,Kalah atau menang #tetapahok. Terimakasih krn banyak ngasih pelajaran bagaimana kerja keras utk rakyat dgn bersih.,0,id
314,118,Perasaan bukan pertanyaan itu deh yg td dijawab om @aniesbaswedan audionya ga keluar atau ia ya? #DebatFinalPilkadaJKT,0,id
315,634,#MataNajwaDebatJakarta lucu banget jawaban ahok.. gak nyambung. Ditanya apa di jawab apa. Kena skak mat d pertanyaan isu agama tdi. Dasar cina tolol hahaha,1,id
316,293,LUCU !! Yuk Melihat AHOK Promosikan Musik Dangdut Kepada Tamu Mancanegara,0,id
317,705,"""Dan ajeng pasti paham si Babi Ahok klo bicara santun, BANGSAT, TAIK, ANJING, SETAN LO, dngn intonasi yg familiar tuntuna""",1,id
318,254,RT @nielchen99: Ngomong manis memang gampang giliran kerja bingung #MataNajwaDebatJakarta,0,id
319,593,Lupakan @ridwankamil biarkan karam dg kapal munafiknya. kita bangun jabar dg kapal yg bersih. Delete partai pendukung penista agama dari hati,1,id
320,394,Dari lahir di Jakarta sampe detik ini baru gue liat kali & pintu air Manggarai bersih dari sampah ya pas jaman Jokowi sampe Ahok. #TetapAhok,0,id
321,684,"""DALAM PUTARAN DUA NANTI JIKA SAMPAI AHOK KAFIR CURANG UMAT ISLAM SUDAH KOMITMEN JAKARTA AKAN DIJADIKAN LAUTAN API, SUDAH TIDAK MIKIR HUKUM""",1,id
322,435,Pak Basuki dan Pak Djarot tetap kuat didalam iman dan pengharapan...,0,id
323,276,"""cuma org"""" yg salah saja yg takut dgn doa itu,anda salah?? kenapa takut??? bertobatlah sebelum doa itu dinyatakan,""",0,id
324,186,Haduhhhh Pak Anies.. Terus pendukung anda yang didatengin ke Jakarta itu dari mana pak? Dari luar jakarta kan #MataNajwaDebatJakarta,0,id
325,15,"""Dulu Didesak Berhentikan Ahok Ngeles Usai Masa Cuti Pilkada, Sekarang Kampanye Mau Habis Kemendagri Ragu-ragu https:\/\/t.co\/92ss4trDcX""",0,id
326,171,"""#MataNajwaDebatJakarta buzzer ahok lagi kerja keras nih,.ayo kerja2 tar gajian ga turun""",0,id
327,30,Serius tapi ada selipan hiburannya \ud83d\ude06\ud83d\ude06\ud83d\ude06 #pilkadadki2017 #DebatFinalPilkadaJKT,0,id
328,576,"""@posmetroinfo Emang terdakwa penista agama, salahnya dimana coba, kl yg biasa bikin hoax metrotipu aman2 aja tuh dewan peres""",1,id
329,651,Itulah Indonesia. Yg dibully org yg bener.Yg salah dan binatang2 seperti nomor tiga dibiarin berkeliaran #matanajwadebatjakarta pak an https://t.co/jYSg6x1A,1,id
330,79,"""RT @prastow: Apapun itu, keberanian Ahok membongkar mafia anggaran menjadi tonggak penting menuju APBD yg kredibel dan akuntabel.""",0,id
331,16,"""Gila gara2 pilkada, beberapa tokoh menampakkan watak aslinya.""",0,id
332,659,#IklanAhokJahat Hati hati Mereka Mulai Prustasi dan Memainkan Cara cara Kasar !! Karena hasil dari berbagai survei si penista agama kalah!!,1,id
333,376,Pak @aniesbaswedan knpa ngga mampir dulu ke tempat saya. Orangtua saya ngefans bgt,0,id
334,665,"""RT @TerorisSocmed: Sadarlah wahai anak Bangsa, Ibu Pertiwi Sedang Diporakporandakan Oleh Manusia BIADAB @basuki_btp Sebagai Aktor Utama""",1,id
335,566,@gotcancer2 bukannya stigma babi itu milik tuhan elu si ahok kafir,1,id
336,271,"""RT @RuridaJihandari: Itu sidang apa drama korea sampe 20kali, lagi menunggu sidang ahok season 2 nih... Kayaknya goblin mah kalah pamornya""",0,id
337,166,"""Sebut Ahok Bukan Akademisi, Ahmad Dhani: Secara Intelektual, Lebih Intelek Bang Anies https://t.co/YrzfmMV1LG""",0,id
338,571,"""RT @diyahaudya: @yusuf_dumdum Yg ada, cacimaki penista agama tapi ternyata ketauan poligami ngumpet2. Apa mau digituin? Saya sih ogah.""",1,id
339,87,#DebatFinalPilkadaJKT nggak cuma ibu2 yang pengen foto sama Ahok bapak2 juga lho,0,id
340,362,Semoga bapak bisa meneladani sosok bang yos gubernur jakarta yang sangat cinta @persijajkt,0,id
341,120,RT @rigenz123: Sehatkan Warga DKI Melalui #JakartaBerlari Barulah Pembangunan Dapat Sejahterakan Warganya. #DebatFinalPilkadaJKT,0,id
342,331,Semangat terus. Maju terus di dalam TUHAN. God Bless you more and forever bpk ahok dan family,0,id
343,8,"""Ahok mampu melawan korupsi di ibukota, bangun infrastruktur, mencoba memperbaiki dengan berbagai trobosan dan works well.""",0,id
344,214,Masihkah Ahoker debat soal program? Jlebb.. KO kena uppercut Anies soal KJP. Pergubnya blm di rubah.. @roemahdjoeang @NetizenTofa @cepot234,0,id
345,212,"""Kenapa debat @MataNajwa ini, Ahok makin keliatan diatas angin ya. Kliatan dia sangat menguasai problem solusi tata kelola Jakarta.""",0,id
346,513,"""RT @DivHumasHansip: yg nebar kebencian itu ahok mbak,masa mbak gak tau sih sampai dia jadi terdakwa loh @AnizzahGedrun""",1,id
347,288,@nu_online sikap yang jelas dan tegas demi ketertiban dan keamanan ibu kota negara menjelang pilkada dki jakarta,0,id
348,318,Bangga masih memiliki putra bangsa seperti pak Basuki dan pak Jarot.,0,id
349,267,"""RT @findririn: Dan toleransi itu, ketika muslim bisa menjalankan perintah agamanya, dan non muslim juga bisa menjalankan agamanya.""",0,id
350,650,RT @LeonartoRabono: tapi kenyataanya jutaan rakyat kecil asli pribumi yg miskin justru semakin dimiskinkan oleh ahok cina kafir....,1,id
351,364,kami disini mendulungmu untuk jakarta yg maju bukan hanya ekonomi nya tapi juga prestasi sepakbola nya,0,id
352,197,"""#MataNajwaDebatJakarta terima kasih telah memberikan pendidikan demokrasi pada rakyat Indonesia, khususnya Jakarta.""",0,id
353,226,Disediakan Ambulans untuk Pasien Mencoblos pada Pilkada DKI 2017,0,id
354,305,@basuki_btp sing sabar pak.. Simpen energi bapak untuk bagian lain Indonesia... Gusti Allah mboten sare pak...,0,id
355,36,RT @augustfrankto: #DebatFinalPilkadaJKT Bu Silvy curhat karena pernah dimarahi sama Pak Ahok...hehe..,0,id
356,411,Hanya bpk lah gubernur satu satunya yg bisa membawa perubahan di Jakarta...semangat pak...,0,id
357,507,RT @HasanArisandi: #AhokPastiTumbang fakta di bilang fitnah\n#DebatFinalPilkadaJKT,1,id
358,296,Pagi Ini Polrestro Bekasi Gelar Pasukan Pilkada https:\/\/t.co\/ypRv5nNjSb,0,id
359,124,RT @TirtoID: Soal gerakan-gerakan ala @aniesbaswedan #PeriksaData #DebatFinalPilkadaJKT,0,id
360,500,RT @wongawas: Overdosis @Metro_TV membela penista agama. https:\/\/t.co\/i84RARpy5w,1,id
361,262,"""Semoga pak basuki bisa jadi presiden,agar Indonesia lebih maju.""",0,id
362,464,"""Ayo umat Islam yg pinter, jgn percaya klo aksi 112 tdk ada hubungannya dgn pilkada, pihak AHY yg bayar anies yg untung \ud83d\ude01""",1,id
363,319,"""Temen-temen, apapun pilihannya, masih ada kehidupan setelah pilkada. Mari saling merangkul & saatnya Jakarta maju dan bahagia bersama.""",0,id
364,289,Rencana Tuhan lebih baik dari rencana manusia. Mungkin Ahok bs bekerja kebih baik di posisi lain,0,id
365,169,#MataNajwaDebatJakarta Bravo closing statement Anies malam ini.kalau nggak ada debat saya nggak mungkin nonton mata najwa sdh lama tdk suka.,0,id
366,418,Ahok: Lupakan Semua Masalah Kampanye dan Pilkada,0,id
367,452,Eks Pendukung Agus-Sylvi di Jakarta Timur Deklarasikan Dukungan Untuk Ahok-Djarot,0,id
368,273,Nelayan Jakarta Sudah Disiapin Pulau Khusus oleh Pemda DKI #LunchBreak #SidangAhok,0,id
369,648,anies akan merangkul dua2nya untuk persatuan tidak spt ente dangkal & cekak intelektual hanya jadi budak ahok kafir.,1,id
370,608,@Gemacan70 itu yg cewe pake kerudung ngapain ya? Setiap kali konfrensi pers ada aja.. Pencitraan Islami kaliiii... Bwahaha..!!,1,id
371,589,"""perempuan kaya lo mending mati aja deh, jelek aja, gausa sok jadi make up artist!""",1,id
372,638,Si tengkuk babi sipit bangke agen dajjal mau jadi onta hahaha. Orang waras juga tau kasus ahok dipaksakan!!,1,id
373,656,hahaha idiot bilang kpd orang2 kafir terurama para nasrani pendukung2 ahok kafir jangan memasuki wilayah2 syariat islam,1,id
374,202,"""kalau liat sosmed, Pak Ahok menang telak. Namun sayang, hanya kata-kata manis lah yg diserap bbrp warga kecil. #matanajwadebatjakarta""",0,id
375,442,Pemenang Debat Pilkada DKI malam ini adalah...... IRA KOESNO!!!,0,id
376,612,"""@ymerdeka33 @ach_qodr @basuki_btp cabe2an bisa nya hanya bbm.n facrbook.n!! Masalah politik mana tau doi, tau nya berita2 sampah pencitraan""",1,id
377,541,Karna dia ga punya program hanya modal bacot doang,1,id
378,621,RT @korban_gusur: @RakyatBiasa1945 Ada CEBONG GENDHENG NGAMUK2 belain si HOMO PENISTA AGAMA!! HAHAHA @OshMuslim @RebusKentang @m3g4,1,id
379,51,Duh dibilang ga punya program paslon 1... kesian kesian kesian ... #debatfinalpilkadajkt,0,id
380,94,Nih fakta buat yg asbun. #BadjaPastimenang #DebatFinalPilkadaJKT,0,id
381,626,"""Tanda2 kiamat x yak, masih banyak aja orang muslim yg mengingkari Al-Quran dan pilih Penista Agama. #Nomor2Koruptor #Nomor2Koruptor""",1,id
382,306,"""Karena saya memilih dengan sehat maka saya kompensasikan dengan sarapan pagi yang, uhm, secara umum gak sehat. IMPAS""",0,id
383,282,#thw911 Saat Anies-Sandiaga Minta Doa Ustaz untuk Debat Pilkada https:\/\/t.co\/2odlrYteU1,0,id
384,672,"""HADUH KELAKUANMU HOK, SOK-SOKAN MENJAGA KEBERAGAMAN PADAHAL PROVOKATOR & RASIS!! #IklanAhokJahat""",1,id
385,421,Pengamat: Pilkada DKI Panas Karena Parpol Sulit Disiplinkan Massa,0,id
386,177,@ibnusungeb ahoker panas dingin ahok kalah debat Sama Anis. #MataNajwaDebatJakarta,0,id
387,677,umat agama islam dijakarta sangat haram dan sangat najis sekali dengan ahok kafir kristen...,1,id
388,703,"""Ehh anak anjing Ahok, Kelan itu blon siuman, mending emut2 bool basuki lagi aja sana, kasih tau sama Babi yg lain, bool basuki wangi gitu""",1,id
389,232,"""RT @AzzamBarbarossa: Akibat Nila Setitik Rusak Susu Sebelangga, Akibat Mulut Oknum Tak terdidik Rusak Juga Persatuan Bangsa. #IklanAhokJahat""",0,id
390,310,"""RT @AnakBaranusa: Yoi... Yang Jelas Pemenagnya itu hanya satu pasang calon, buka dua apa lagi tiga. 1, 2 dan 3 memiliki Peluang yg sama""",0,id
391,236,Sampe sekarang gue blm ngerti dp rumah 0% itu gmn skemanya. Trs emg ada ya perbankan yg mau ngasih kredit rumah gak pakai dp? #debatfinalpilkadadki,0,id
392,138,RT @digembok: #DebatFinalPilkadaJKT kali ini keren.Biasanya ada sesi tanya-jawab Kali ini ada SESI CURHAT,0,id
393,395,Gpp kalah. mungkin belom rejekinya ya pak. Bagi kami bapak tetap pemimpin yang jujur. Tetap berkarya nyata,0,id
394,686,jangan heran pemerintahan jokowi sekarang ini budaknya kulinya cina2 ahok kafir dan 9 naga...,1,id
395,69,RT @qronoz: Gak ada program yang mau diserang yang diserang karakternya. AHaY! \ud83d\ude02 #DebatFinalPilkadaJKT,0,id
396,90,Agus-Sylvi sisipkan bahasa jawa saat debat https:\/\/t.co\/fGTfXgaINx,0,id
397,26,Jadi teringat para pelacur.belia yg dijual orang tuanya.sendiri di pantura.demi sesuap nasi https:\/\/t.co\/X5DdR7m693,0,id
398,361,Yang blm pada move on mending bsk piknik aja mumpung long weekend hehehe,0,id
399,674,Kapolda Babi! Biadap dan Bodoh! Gak punya otak kali.,1,id
400,671,Tahukah Anda apa persamaan antara malin kundang dengan Ahok? mereka berdua sama-sam DURHAKA!!!!!!! #ASBAK #iklanahokjahat #kampanyeahokjahat,1,id
401,663,NGOMONG AJA ENTE SAMA KACA! MEMECAH BELAH KERUKUNAN LAGI HOK ENTE BISANYA. NGACO! #IklanAhokJahat,1,id
402,24,Itu yang ngomong jangan pilih Ahok Djarot pernah ngerasain banjir ga sih? :(,0,id
403,471,RT @indopoints: china babi... china maling...\n#UsirChina https:\/\/t.co\/9y4HIWHJp2,1,id
404,647,"""SELAMA PROSES #SidangAhok WASPADAI ULAMA2 KUBU AHOK..YAKNI ULAMA2 """"MUNAFIK"""" YANG SESAT DAN MENYESATKAN..!!""",1,id
405,46,"""Yang mendukung Mas Anies bukan berarti anti Pak Ahok, begitu Pula sebaliknya""",0,id
406,344,Terima kasih pak atas segala kebaikan untuk jakarta yang sudah kalian tancapkan di hati warga jakarta,0,id
407,670,Udah bingung kalik mau pakai cara apa untuk kampanye. Sampai2 bikin fitnah yang kayak begituan. Depresi ya takut kalah? #IklanAhokJahat,1,id
408,63,#DebatFinalPilkadaJKT Mulai saling serang deh,0,id
409,34,RT @agusdansylvi: #DebatFinalPilkadaJKT Saya pilih nomor 1. Sektor informal akan dimajukan mas Agus dan Mpok Sylvi.,0,id
410,332,"""Selamat bertugas pak Anis, semoga Jakarta menjadi lebih baik lagi!""",0,id
411,346,"""Terima kasih. Kepada pendukung kami, percayalah... Tuhan tahu yang terbaik. #JakartaPunyaSemua""",0,id
412,581,jokowi ratu adil apaan..??? dia ga ada keturunan darah biruadanya DARAH KOTOR cina babi..!!! https://t.co/JtwFRRdLF4,1,id
413,95,Siap-siap meme CCTV. #DebatFinalPilkadaJKT #Debat3PilkadaDKI #DebatFinalDKI,0,id
414,699,"""Ahok :memilih pemimpin Berdasarkan agama melanggar konstitusi. Sebaiknya BABI INI DI BUNGKUS aja, CONGORNYAPECAH BELAH UMAT BERAGAMA.""",1,id
415,205,Kalau lihat Ahok itu kayak lihat power rangers merah,0,id
416,450,semua warga DKI gunakan hak pilihmu....jangan takut kita smua warga yg punya hak dan sehat lahir batin,0,id
417,704,CWE CAKEP TP BEGO.PANTES GK LAKU.SI AHOK CINA BAU TAI.MAKAN BUBUR ENCER.AHOK FAHAM KOMUNIS.MENISTA ISLAM & KRISTEN,1,id
418,546,"""Tangkap Ahok @basuki_btp skrng juga, koruptor reklamasi Jakarta dan penista Agama Islam.""",1,id
419,220,"""RT @grcllafrn: Pak Anies, inget, apa yg kau tabur itu yang akan kau tuai nanti... jadi takut sendiri :"""") #MataNajwaDebatJakarta""",0,id
420,336,RT @netmediatama: Mereka telah siap berikan yang terbaik di ajang debat terbuka!,0,id
421,333,"""@aniesbaswedan @sandiuno selamat ya pak, kami tunggu program terealisasi. Jangan kecewakan Jakarta""",0,id
422,645,"""tim ahok yg otak wc otak tumpul justru anies itu sdh komit sekali dgn pancasila ,ahok kafir sgt tdk bs berpancasila""",1,id
423,405,Kau lah yang terhebat.. Karna kau lah kami mendapat inspirasi dan pengalaman yang sangat berharga.,0,id
424,473,tangkap ahok dan klompok nya yg melakukan pemalsuan e KTP karna merupakan penghiyanat bagi bangsa dan negara,1,id
425,611,@ulinyusron cm didoain kalau saya mah ketemu si penista agama langsung saya ceburin laut yg direklamasi ijin sembunyi2 buat tumbal reklamasi,1,id
